"fecha","id_local","id_articulo","venta","cantidad_vendida","precio_unitario","costo_de_venta","margen_bruto","porcentaje_descuento","local","articulo","categoria","tamaño_local","ubicacion_local"
"2025-12-14 00:00:00","Local_2","74","358.8","4","89.7","107.64","251.16","0","Matriz","ART_074","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","75","286.77","4","75.47","90.56","196.21","0.05","Matriz","ART_075","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","77","714.67","8","89.33","214.4","500.27","0","Matriz","ART_077","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","78","622","10","62.2","186.6","435.4","0","Matriz","ART_078","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","79","182.13","4","45.53","54.64","127.49","0","Matriz","ART_079","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","82","66.47","1","69.97","20.99","45.48","0.05","Matriz","ART_082","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","83","346.67","5","69.33","104","242.67","0","Matriz","ART_083","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","84","23.27","1","23.27","6.98","16.29","0","Matriz","ART_084","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","85","23.91","1","25.17","7.55","16.36","0.05","Matriz","ART_085","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","86","214","5","42.8","64.2","149.8","0","Matriz","ART_086","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_2","87","460.56","4","127.93","153.52","307.04","0.1","Matriz","ART_087","Belleza","grande","centro"
"2025-12-14 00:00:00","Local_3","3","546.85","1","546.85","328.11","218.74","0","Sucursal CCI","ART_003","Electrónica","grande","comercial"
"2025-12-14 00:00:00","Local_3","5","832.47","1","832.47","499.48","332.99","0","Sucursal CCI","ART_005","Electrónica","grande","comercial"
"2025-12-14 00:00:00","Local_3","7","1080.5","1","1080.5","648.3","432.2","0","Sucursal CCI","ART_007","Electrónica","grande","comercial"
"2025-12-14 00:00:00","Local_3","10","721.95","1","721.95","433.17","288.78","0","Sucursal CCI","ART_010","Electrónica","grande","comercial"
"2025-12-14 00:00:00","Local_3","11","808.1","1","808.1","484.86","323.24","0","Sucursal CCI","ART_011","Electrónica","grande","comercial"
"2025-12-14 00:00:00","Local_3","18","742.89","5","165.09","288.9","453.99","0.1","Sucursal CCI","ART_018","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","19","383.49","3","127.83","134.22","249.27","0","Sucursal CCI","ART_019","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","20","363.43","3","121.14","127.2","236.23","0","Sucursal CCI","ART_020","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","21","413.22","4","108.74","152.24","260.98","0.05","Sucursal CCI","ART_021","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","22","471.09","4","117.77","164.88","306.21","0","Sucursal CCI","ART_022","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","23","259.77","2","129.89","90.92","168.85","0","Sucursal CCI","ART_023","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","24","508.23","4","127.06","177.88","330.35","0","Sucursal CCI","ART_024","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","25","620.74","4","172.43","241.4","379.34","0.1","Sucursal CCI","ART_025","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","26","503.06","3","167.69","176.07","326.99","0","Sucursal CCI","ART_026","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","27","494.17","4","123.54","172.96","321.21","0","Sucursal CCI","ART_027","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","28","324.34","3","108.11","113.52","210.82","0","Sucursal CCI","ART_028","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","29","297.77","3","99.26","104.22","193.55","0","Sucursal CCI","ART_029","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","30","440.23","4","110.06","154.08","286.15","0","Sucursal CCI","ART_030","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","31","258.65","3","107.77","113.16","145.49","0.2","Sucursal CCI","ART_031","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","32","422.57","3","140.86","147.9","274.67","0","Sucursal CCI","ART_032","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","33","316.92","4","83.4","116.76","200.16","0.05","Sucursal CCI","ART_033","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","34","381.19","2","211.77","148.24","232.95","0.1","Sucursal CCI","ART_034","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","35","283.03","2","141.51","99.06","183.97","0","Sucursal CCI","ART_035","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","36","639.2","5","159.8","279.65","359.55","0.2","Sucursal CCI","ART_036","Textil","grande","comercial"
"2025-12-14 00:00:00","Local_3","37","116.84","1","116.84","58.42","58.42","0","Sucursal CCI","ART_037","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","38","121.92","3","50.8","76.2","45.72","0.2","Sucursal CCI","ART_038","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","43","154.84","2","77.42","77.42","77.42","0","Sucursal CCI","ART_043","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","45","180.82","1","226.02","113.01","67.81","0.2","Sucursal CCI","ART_045","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","46","108.46","1","108.46","54.23","54.23","0","Sucursal CCI","ART_046","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","48","85.04","1","106.3","53.15","31.89","0.2","Sucursal CCI","ART_048","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","49","101.54","1","101.54","50.77","50.77","0","Sucursal CCI","ART_049","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","51","190.48","1","190.48","95.24","95.24","0","Sucursal CCI","ART_051","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","52","102.03","1","107.4","53.7","48.33","0.05","Sucursal CCI","ART_052","Hogar","grande","comercial"
"2025-12-14 00:00:00","Local_3","53","243.2","2","121.6","109.44","133.76","0","Sucursal CCI","ART_053","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","54","83.4","1","83.4","37.53","45.87","0","Sucursal CCI","ART_054","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","55","302.56","4","84.04","151.28","151.28","0.1","Sucursal CCI","ART_055","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","56","141.8","1","141.8","63.81","77.99","0","Sucursal CCI","ART_056","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","57","131.27","1","131.27","59.07","72.2","0","Sucursal CCI","ART_057","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","58","261.11","2","130.56","117.5","143.61","0","Sucursal CCI","ART_058","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","59","142.13","2","71.07","63.96","78.17","0","Sucursal CCI","ART_059","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","60","295.3","4","77.71","139.88","155.42","0.05","Sucursal CCI","ART_060","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","61","109.07","1","109.07","49.08","59.99","0","Sucursal CCI","ART_061","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","62","648.47","3","216.16","291.81","356.66","0","Sucursal CCI","ART_062","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","63","246.71","2","123.36","111.02","135.69","0","Sucursal CCI","ART_063","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","64","260.89","2","137.31","123.58","137.31","0.05","Sucursal CCI","ART_064","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","65","81.07","1","81.07","36.48","44.59","0","Sucursal CCI","ART_065","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","66","306.8","2","153.4","138.06","168.74","0","Sucursal CCI","ART_066","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","67","152.8","1","152.8","68.76","84.04","0","Sucursal CCI","ART_067","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","68","260.13","6","43.36","117.06","143.07","0","Sucursal CCI","ART_068","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","69","112.07","1","112.07","50.43","61.64","0","Sucursal CCI","ART_069","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","70","82.11","1","82.11","36.95","45.16","0","Sucursal CCI","ART_070","Deportes","grande","comercial"
"2025-12-14 00:00:00","Local_3","71","544.5","5","108.9","163.35","381.15","0","Sucursal CCI","ART_071","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","73","76.33","1","76.33","22.9","53.43","0","Sucursal CCI","ART_073","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","74","269.1","3","89.7","80.73","188.37","0","Sucursal CCI","ART_074","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","75","215.08","3","75.47","67.92","147.16","0.05","Sucursal CCI","ART_075","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","77","625.33","7","89.33","187.6","437.73","0","Sucursal CCI","ART_077","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","78","497.6","8","62.2","149.28","348.32","0","Sucursal CCI","ART_078","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","79","136.6","3","45.53","40.98","95.62","0","Sucursal CCI","ART_079","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","82","66.47","1","69.97","20.99","45.48","0.05","Sucursal CCI","ART_082","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","83","277.33","4","69.33","83.2","194.13","0","Sucursal CCI","ART_083","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","86","171.2","4","42.8","51.36","119.84","0","Sucursal CCI","ART_086","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_3","87","345.42","3","127.93","115.14","230.28","0.1","Sucursal CCI","ART_087","Belleza","grande","comercial"
"2025-12-14 00:00:00","Local_4","18","148.58","1","165.09","57.78","90.8","0.1","Sucursal Sur","ART_018","Textil","pequeño","periferia"
"2025-12-14 00:00:00","Local_4","22","117.77","1","117.77","41.22","76.55","0","Sucursal Sur","ART_022","Textil","pequeño","periferia"
"2025-12-14 00:00:00","Local_4","27","123.54","1","123.54","43.24","80.3","0","Sucursal Sur","ART_027","Textil","pequeño","periferia"
"2025-12-14 00:00:00","Local_4","68","43.36","1","43.36","19.51","23.85","0","Sucursal Sur","ART_068","Deportes","pequeño","periferia"
"2025-12-14 00:00:00","Local_5","18","297.15","2","165.09","115.56","181.59","0.1","La Magdalena","ART_018","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","20","121.14","1","121.14","42.4","78.74","0","La Magdalena","ART_020","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","21","103.31","1","108.74","38.06","65.25","0.05","La Magdalena","ART_021","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","22","117.77","1","117.77","41.22","76.55","0","La Magdalena","ART_022","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","24","127.06","1","127.06","44.47","82.59","0","La Magdalena","ART_024","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","25","155.19","1","172.43","60.35","94.84","0.1","La Magdalena","ART_025","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","27","123.54","1","123.54","43.24","80.3","0","La Magdalena","ART_027","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","28","756.8","7","108.11","264.88","491.92","0","La Magdalena","ART_028","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","30","110.06","1","110.06","38.52","71.54","0","La Magdalena","ART_030","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","32","140.86","1","140.86","49.3","91.56","0","La Magdalena","ART_032","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","33","79.23","1","83.4","29.19","50.04","0.05","La Magdalena","ART_033","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","36","127.84","1","159.8","55.93","71.91","0.2","La Magdalena","ART_036","Textil","mediano","centro"
"2025-12-14 00:00:00","Local_5","55","75.64","1","84.04","37.82","37.82","0.1","La Magdalena","ART_055","Deportes","mediano","centro"
"2025-12-14 00:00:00","Local_5","60","73.83","1","77.71","34.97","38.86","0.05","La Magdalena","ART_060","Deportes","mediano","centro"
"2025-12-14 00:00:00","Local_5","68","86.71","2","43.36","39.02","47.69","0","La Magdalena","ART_068","Deportes","mediano","centro"
"2025-12-14 00:00:00","Local_5","77","89.33","1","89.33","26.8","62.53","0","La Magdalena","ART_077","Belleza","mediano","centro"
"2025-12-14 00:00:00","Local_5","78","62.2","1","62.2","18.66","43.54","0","La Magdalena","ART_078","Belleza","mediano","centro"
"2025-12-14 00:00:00","Local_5","81","66.6","1","74","22.2","44.4","0.1","La Magdalena","ART_081","Belleza","mediano","centro"
"2025-12-15 00:00:00","Local_1","18","165.09","1","165.09","57.78","107.31","0","Sucursal Norte","ART_018","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","22","117.77","1","117.77","41.22","76.55","0","Sucursal Norte","ART_022","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","24","120.7","1","127.06","44.47","76.23","0.05","Sucursal Norte","ART_024","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","27","123.54","1","123.54","43.24","80.3","0","Sucursal Norte","ART_027","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","30","110.06","1","110.06","38.52","71.54","0","Sucursal Norte","ART_030","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","33","83.4","1","83.4","29.19","54.21","0","Sucursal Norte","ART_033","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","34","402.37","2","211.77","148.24","254.13","0.05","Sucursal Norte","ART_034","Textil","mediano","periferia"
"2025-12-15 00:00:00","Local_1","64","130.45","1","137.31","61.79","68.66","0.05","Sucursal Norte","ART_064","Deportes","mediano","periferia"
"2025-12-15 00:00:00","Local_1","68","43.36","1","43.36","19.51","23.85","0","Sucursal Norte","ART_068","Deportes","mediano","periferia"
"2025-12-15 00:00:00","Local_2","5","832.47","1","832.47","499.48","332.99","0","Matriz","ART_005","Electrónica","grande","centro"
"2025-12-15 00:00:00","Local_2","7","972.45","1","1080.5","648.3","324.15","0.1","Matriz","ART_007","Electrónica","grande","centro"
"2025-12-15 00:00:00","Local_2","11","808.1","1","808.1","484.86","323.24","0","Matriz","ART_011","Electrónica","grande","centro"
"2025-12-15 00:00:00","Local_2","18","495.26","3","165.09","173.34","321.92","0","Matriz","ART_018","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","19","255.66","2","127.83","89.48","166.18","0","Matriz","ART_019","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","20","345.26","3","121.14","127.2","218.06","0.05","Matriz","ART_020","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","21","326.23","3","108.74","114.18","212.05","0","Matriz","ART_021","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","22","471.09","4","117.77","164.88","306.21","0","Matriz","ART_022","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","23","259.77","2","129.89","90.92","168.85","0","Matriz","ART_023","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","24","482.82","4","127.06","177.88","304.94","0.05","Matriz","ART_024","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","25","491.42","3","172.43","181.05","310.37","0.05","Matriz","ART_025","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","26","335.37","2","167.69","117.38","217.99","0","Matriz","ART_026","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","27","494.17","4","123.54","172.96","321.21","0","Matriz","ART_027","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","28","291.91","3","108.11","113.52","178.39","0.1","Matriz","ART_028","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","29","198.51","2","99.26","69.48","129.03","0","Matriz","ART_029","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","30","330.17","3","110.06","115.56","214.61","0","Matriz","ART_030","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","31","215.54","2","107.77","75.44","140.1","0","Matriz","ART_031","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","32","281.71","2","140.86","98.6","183.11","0","Matriz","ART_032","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","33","250.2","3","83.4","87.57","162.63","0","Matriz","ART_033","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","34","201.18","1","211.77","74.12","127.06","0.05","Matriz","ART_034","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","35","283.03","2","141.51","99.06","183.97","0","Matriz","ART_035","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","36","511.36","4","159.8","223.72","287.64","0.2","Matriz","ART_036","Textil","grande","centro"
"2025-12-15 00:00:00","Local_2","37","116.84","1","116.84","58.42","58.42","0","Matriz","ART_037","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","38","101.6","2","50.8","50.8","50.8","0","Matriz","ART_038","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","43","77.42","1","77.42","38.71","38.71","0","Matriz","ART_043","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","46","108.46","1","108.46","54.23","54.23","0","Matriz","ART_046","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","48","106.3","1","106.3","53.15","53.15","0","Matriz","ART_048","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","49","101.54","1","101.54","50.77","50.77","0","Matriz","ART_049","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","51","190.48","1","190.48","95.24","95.24","0","Matriz","ART_051","Hogar","grande","centro"
"2025-12-15 00:00:00","Local_2","53","194.56","2","121.6","109.44","85.12","0.2","Matriz","ART_053","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","54","83.4","1","83.4","37.53","45.87","0","Matriz","ART_054","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","55","239.53","3","84.04","113.46","126.07","0.05","Matriz","ART_055","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","57","131.27","1","131.27","59.07","72.2","0","Matriz","ART_057","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","58","261.11","2","130.56","117.5","143.61","0","Matriz","ART_058","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","59","127.92","2","71.07","63.96","63.96","0.1","Matriz","ART_059","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","60","155.42","2","77.71","69.94","85.48","0","Matriz","ART_060","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","61","87.25","1","109.07","49.08","38.17","0.2","Matriz","ART_061","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","62","432.31","2","216.16","194.54","237.77","0","Matriz","ART_062","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","63","246.71","2","123.36","111.02","135.69","0","Matriz","ART_063","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","64","260.89","2","137.31","123.58","137.31","0.05","Matriz","ART_064","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","66","291.46","2","153.4","138.06","153.4","0.05","Matriz","ART_066","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","67","152.8","1","152.8","68.76","84.04","0","Matriz","ART_067","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","68","216.78","5","43.36","97.55","119.23","0","Matriz","ART_068","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","69","112.07","1","112.07","50.43","61.64","0","Matriz","ART_069","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","70","78.01","1","82.11","36.95","41.06","0.05","Matriz","ART_070","Deportes","grande","centro"
"2025-12-15 00:00:00","Local_2","71","326.7","3","108.9","98.01","228.69","0","Matriz","ART_071","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","74","179.4","2","89.7","53.82","125.58","0","Matriz","ART_074","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","75","150.93","2","75.47","45.28","105.65","0","Matriz","ART_075","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","77","509.2","6","89.33","160.8","348.4","0.05","Matriz","ART_077","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","78","435.4","7","62.2","130.62","304.78","0","Matriz","ART_078","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","79","81.96","2","45.53","27.32","54.64","0.1","Matriz","ART_079","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","83","208","3","69.33","62.4","145.6","0","Matriz","ART_083","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","86","128.4","3","42.8","38.52","89.88","0","Matriz","ART_086","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_2","87","127.93","1","127.93","38.38","89.55","0","Matriz","ART_087","Belleza","grande","centro"
"2025-12-15 00:00:00","Local_3","7","4862.25","5","1080.5","3241.5","1620.75","0.1","Sucursal CCI","ART_007","Electrónica","grande","comercial"
"2025-12-15 00:00:00","Local_3","10","2743.41","4","721.95","1732.68","1010.73","0.05","Sucursal CCI","ART_010","Electrónica","grande","comercial"
"2025-12-15 00:00:00","Local_3","18","495.26","3","165.09","173.34","321.92","0","Sucursal CCI","ART_018","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","19","255.66","2","127.83","89.48","166.18","0","Sucursal CCI","ART_019","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","20","230.17","2","121.14","84.8","145.37","0.05","Sucursal CCI","ART_020","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","21","217.49","2","108.74","76.12","141.37","0","Sucursal CCI","ART_021","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","22","353.31","3","117.77","123.66","229.65","0","Sucursal CCI","ART_022","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","23","259.77","2","129.89","90.92","168.85","0","Sucursal CCI","ART_023","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","24","362.11","3","127.06","133.41","228.7","0.05","Sucursal CCI","ART_024","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","25","327.61","2","172.43","120.7","206.91","0.05","Sucursal CCI","ART_025","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","26","335.37","2","167.69","117.38","217.99","0","Sucursal CCI","ART_026","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","27","370.63","3","123.54","129.72","240.91","0","Sucursal CCI","ART_027","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","28","291.91","3","108.11","113.52","178.39","0.1","Sucursal CCI","ART_028","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","29","198.51","2","99.26","69.48","129.03","0","Sucursal CCI","ART_029","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","30","330.17","3","110.06","115.56","214.61","0","Sucursal CCI","ART_030","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","31","107.77","1","107.77","37.72","70.05","0","Sucursal CCI","ART_031","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","32","281.71","2","140.86","98.6","183.11","0","Sucursal CCI","ART_032","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","33","250.2","3","83.4","87.57","162.63","0","Sucursal CCI","ART_033","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","34","201.18","1","211.77","74.12","127.06","0.05","Sucursal CCI","ART_034","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","35","141.51","1","141.51","49.53","91.98","0","Sucursal CCI","ART_035","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","36","383.52","3","159.8","167.79","215.73","0.2","Sucursal CCI","ART_036","Textil","grande","comercial"
"2025-12-15 00:00:00","Local_3","38","50.8","1","50.8","25.4","25.4","0","Sucursal CCI","ART_038","Hogar","grande","comercial"
"2025-12-15 00:00:00","Local_3","43","77.42","1","77.42","38.71","38.71","0","Sucursal CCI","ART_043","Hogar","grande","comercial"
"2025-12-15 00:00:00","Local_3","48","106.3","1","106.3","53.15","53.15","0","Sucursal CCI","ART_048","Hogar","grande","comercial"
"2025-12-15 00:00:00","Local_3","49","101.54","1","101.54","50.77","50.77","0","Sucursal CCI","ART_049","Hogar","grande","comercial"
"2025-12-15 00:00:00","Local_3","53","97.28","1","121.6","54.72","42.56","0.2","Sucursal CCI","ART_053","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","54","83.4","1","83.4","37.53","45.87","0","Sucursal CCI","ART_054","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","55","159.68","2","84.04","75.64","84.04","0.05","Sucursal CCI","ART_055","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","57","131.27","1","131.27","59.07","72.2","0","Sucursal CCI","ART_057","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","58","261.11","2","130.56","117.5","143.61","0","Sucursal CCI","ART_058","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","59","63.96","1","71.07","31.98","31.98","0.1","Sucursal CCI","ART_059","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","60","155.42","2","77.71","69.94","85.48","0","Sucursal CCI","ART_060","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","61","87.25","1","109.07","49.08","38.17","0.2","Sucursal CCI","ART_061","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","62","432.31","2","216.16","194.54","237.77","0","Sucursal CCI","ART_062","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","63","123.36","1","123.36","55.51","67.85","0","Sucursal CCI","ART_063","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","64","130.45","1","137.31","61.79","68.66","0.05","Sucursal CCI","ART_064","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","66","291.46","2","153.4","138.06","153.4","0.05","Sucursal CCI","ART_066","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","67","152.8","1","152.8","68.76","84.04","0","Sucursal CCI","ART_067","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","68","173.42","4","43.36","78.04","95.38","0","Sucursal CCI","ART_068","Deportes","grande","comercial"
"2025-12-15 00:00:00","Local_3","71","217.8","2","108.9","65.34","152.46","0","Sucursal CCI","ART_071","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","74","89.7","1","89.7","26.91","62.79","0","Sucursal CCI","ART_074","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","75","75.47","1","75.47","22.64","52.83","0","Sucursal CCI","ART_075","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","77","424.33","5","89.33","134","290.33","0.05","Sucursal CCI","ART_077","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","78","373.2","6","62.2","111.96","261.24","0","Sucursal CCI","ART_078","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","79","81.96","2","45.53","27.32","54.64","0.1","Sucursal CCI","ART_079","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","83","138.67","2","69.33","41.6","97.07","0","Sucursal CCI","ART_083","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","86","85.6","2","42.8","25.68","59.92","0","Sucursal CCI","ART_086","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_3","87","127.93","1","127.93","38.38","89.55","0","Sucursal CCI","ART_087","Belleza","grande","comercial"
"2025-12-15 00:00:00","Local_5","4","956.93","1","956.93","574.16","382.77","0","La Magdalena","ART_004","Electrónica","mediano","centro"
"2025-12-15 00:00:00","Local_5","22","117.77","1","117.77","41.22","76.55","0","La Magdalena","ART_022","Textil","mediano","centro"
